CustomerID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130
12347,5.87614170064,4.82892839874,-0.495552092623,3.09385999774,-0.633694609704,-11.5341112189,2.16199097248,7.11696592208,5.33605366218,4.42445507702,4.6369370614,2.31649057961,12.3109333428,1.98666956796,-11.4311828214,5.61781351651,-2.17738946183,7.66581721487,-12.1355935612,-16.0490082371,-5.94918786583,7.81410537383,40.5179120332,-35.575051544,-17.5571047229,6.8682855154,20.8876701705,2.29723175466,-26.1601340936,-32.5803983181,7.87783593204,12.359786726,6.82757412735,-32.9581154239,-4.40296495472,-17.2395153874,-11.2709193666,-14.4881898032,-2.76477933377,4.73843751544,-6.98558738574,-1.46185050519,10.6024730672,1.24332678448,3.08335896878,5.33951284911,-0.417562647934,1.70977575769,-6.35229660874,3.0724777577,2.66966484333,-0.261578871779,0.162749005635,-2.41950968304,-4.77921546323,-2.10052984059,4.27428611045,-5.1803265756,-3.35139135327,0.0483100855186,-0.665048897689,-0.788997744766,-2.43320009315,-0.949491455257,-1.7027444572,-1.03989654687,2.09034382303,-2.8724234941,0.498779175459,1.73218023792,1.11250017633,1.70237436912,-0.449209665589,0.214649039644,-1.62701358771,2.34377430868,2.46381205422,-0.910106080282,-1.7590465767,-1.97103065187,1.26320764951,0.506764819237,-1.37809565066,-2.13322721093,-3.52201723349,0.458227982663,-1.96367951619,0.715691714846,0.181206027958,1.15098427907,-1.91993343506,0.536920884161,0.111510084426,-0.356322921591,0.649561351127,-0.592173765848,-0.415756464421,0.0777978409341,0.525123346784,-0.110642962684,-1.38381216632,0.0726600810867,-0.732100292764,-0.731071629957,-0.786110160895,-0.108527110963,-0.757298321934,0.777569853953,-1.27727737172,0.590131181894,0.408358373452,-0.0251417259618,-1.21684745837,-0.178194753216,-0.00662421544574,0.448738119818,0.263947728906,0.647528943709,-0.320052314361,-0.0930397977846,0.617942100979,0.620405561705,-0.257790328375,0.592535660565,-0.173065127416,-0.499284479843,0.47537956601,-0.0686482682508,0.236544322873,0.636234351985
12348,-4.21983129803,1.22625910239,-1.88188837078,-0.174245629294,0.817945361346,1.16076856241,-0.87165852019,-0.846209543061,0.460264907895,0.854154381049,-0.402042955797,0.981862058187,-1.10458008967,0.770477306317,-0.0928666601295,-0.313255137929,-0.448721584865,1.20766072597,0.381637995897,-0.470288076614,0.185870007482,0.0536111051496,0.499645801128,0.372029682175,1.22751320479,-0.771350950993,-0.268066522437,0.847561319503,-0.370679155837,-0.574246271924,1.01300883134,-0.580763451849,0.955143942457,-0.731795149031,0.349284525027,-0.392504245543,-0.298849322492,0.398871769309,0.152715911402,0.325905763353,-0.468274242176,0.700772064034,1.1982749744,-0.20396793198,-0.870837850092,-0.0618468194243,-0.418167759069,-1.60096734116,-0.412872360247,0.447938491862,0.335759245577,1.29785097298,-0.182605332692,-0.631302299504,0.69395682873,1.19521502313,-1.8575019544,-0.648727598718,0.829158338572,0.37009397153,0.232883037599,0.151840680871,-0.170104476914,-0.0461359511797,1.92551740608,0.134536683201,0.551572996526,-0.160038644302,-1.32874649806,0.149860447821,-0.450721957225,-1.57604900307,0.687705362184,-0.27110546949,1.28356132239,-1.16352552152,-0.844223036585,-0.487524059853,-0.408962417834,-0.148043012455,0.158691283053,-0.77971151148,-0.319032205802,0.938574066784,0.0309606067564,0.167958314275,-0.00562887529077,-1.7666691746,0.288288114477,-0.249817301286,-0.739614203699,0.32541002208,0.888016224041,-0.70905617878,0.927168971253,-0.519364795018,-0.0140348202235,1.37889672541,1.52449891946,-0.0199490804174,0.550782313041,0.425428918042,-0.990754139571,1.8268791149,-0.356675346329,0.771618280402,-1.84954099078,-1.07454100343,1.90331492789,-0.401578193024,0.584811402886,0.392868609764,0.0685049577191,0.366508023999,-0.862665745632,-1.19321314473,0.53049524289,1.14569590805,0.528818315117,-2.1638394838,0.429856416333,-0.574108628762,-0.919167487504,-0.350569680246,-1.12004685184,0.742860823373,-0.875401310034,-1.13809220458,0.907499048174,-0.296269394559
12349,-1.26083795977,2.38770363302,-0.0730512345442,-1.11929241955,-0.0346231495448,-3.71521066696,-0.343775762513,-0.149622663608,-0.789513045081,-0.378788101137,1.56924739102,0.183384971975,0.225477034511,-0.0502531498217,3.18033868988,-0.512875315267,-1.84079770625,0.383652407433,0.314757327058,-7.18053315959e-05,-0.419057121426,0.455054332591,-0.788011447373,1.74876333308,-1.48036631532,0.754448135577,-0.915684536797,0.772617621533,0.50550703094,-1.35074029258,0.287056106876,0.66540731037,0.0817256235801,-0.211334807234,-0.665782425969,-1.52750688844,0.784168683924,-1.41979088665,-0.0970369290875,-0.923941738831,0.0817536706182,-0.0875897192011,-0.168014796592,0.692931863893,1.39904202289,-0.231354493,-0.09821914052,-0.191762441492,0.861741093485,1.67091299264,-3.01154851122,-1.40200450137,-0.309733049016,1.21123337045,-0.384872159603,0.137846033014,-0.867037445143,0.643531868103,-0.301046366179,-2.23243230605,-0.258722778184,0.248385618739,0.145629265247,-0.00770293758676,0.204561730107,0.952124659631,-2.02045265159,1.81474489717,-0.969047197727,-1.3226588622,0.373632016717,0.689605491066,0.963716160683,-0.457547852268,-0.364165332282,2.215238516,-0.754873688817,1.69195691049,0.789150452298,1.10571445096,-0.0273410695345,-0.877518282092,0.752662606887,0.821016490042,-0.733311525384,1.63949059735,1.47612273148,-3.45869632879,-1.65881274729,0.311030570712,-2.22244060636,-1.70876317402,-1.90650379729,-1.33716395564,-1.4087034275,1.27364317885,-0.778393580521,1.55476078681,0.273249087956,0.774459704789,2.78255506444,0.266938588532,1.48643566083,-1.40275280112,-1.68102923631,-1.07840868463,-2.37616977402,-0.496524151114,1.29014089645,0.120000316236,-0.106073043946,1.08898099839,3.98457070406,2.32617256089,4.12500941056,4.83473340205,-1.52040810878,-0.501295148946,3.28139180595,1.2983047138,-0.572539929222,1.39916164665,-3.12850338192,1.24496564809,-4.03838681719,-4.20455605677,6.17844471704,1.89905868014,-5.16478898004,0.828374126068
12350,-4.92931875837,-0.714871296052,-1.58081907199,-0.469883193937,-0.116419721551,0.647844613181,0.113066375891,-1.33665572941,1.54709496993,-1.19078423221,-0.213275041251,1.05737739305,-0.474642404221,0.857069413721,-1.30530089966,0.242436673217,0.268600944293,1.95311863066,-0.227372412402,0.570864652031,-0.186002772449,0.90227430866,1.36443221177,0.177960651612,-0.261312911588,-0.165155911873,-0.680231265148,1.08202432721,-0.155572109617,-0.393472301296,0.238935107002,0.638115825891,-1.44683336549,-0.187456613534,-0.313637589229,-0.305680299236,-1.35574358013,-0.00461926315978,0.577870463151,-0.250554532072,0.586461636585,-0.213438809425,0.281316322861,0.527150538194,-0.547814381316,-0.105705863919,-1.4643088455,0.118226623822,0.138086884593,-0.668897017018,-0.794470419937,0.165904721248,1.34748595401,-0.787602381717,-0.553536086211,0.902672459248,1.3200124806,-0.148546377266,-0.408493383673,-0.42305036943,-1.37981747435,-1.25180720057,0.151848393142,-0.792872729082,-0.384065680313,-0.56152047225,-1.37485854949,-0.195925175955,-0.773010883253,-0.345240077443,0.867154495545,-0.218500180345,0.00740480353937,-0.118403010809,-1.13965344895,1.65060562757,-0.273333521872,0.643419595062,0.684049766417,-0.584436721682,-0.141739376558,-1.68593840041,0.12574585654,0.660755963571,-0.21700074277,0.433761161298,-0.135228546914,-0.149033278046,-0.225707504472,-0.459319434555,0.286750393105,0.0310580445836,-0.321851993284,-0.184995086094,0.452997627073,-0.0988899412485,-0.874453250727,-0.144731414638,-0.58688148465,-0.880293420258,-0.0828250725726,-0.522759187936,0.367451646394,0.553143122599,-0.536376087358,-0.4966405816,0.137264847592,0.553908889248,-0.0631669779564,-0.0252324668974,0.0972123395636,-0.0152142037223,-0.0781379792371,0.0863934530925,-2.3014190998,-1.29776121615,-0.247567793322,-0.0225199479898,1.80474979822,0.0781559704755,-0.572305418329,0.234113308388,0.726583271731,-1.28078623471,-0.501006458703,-0.210784582474,0.495301567722,-0.739221684573,-0.212179546297,1.68218666769
12352,-2.05311693762,2.11116570783,0.184603732117,0.128511135305,0.0876849685762,-1.94364605987,2.38323391441,0.899918268374,-0.671257741172,0.0806896397382,0.875768409158,1.04972228763,-0.739915293802,-2.07130088052,-0.634150628616,0.0176572207581,0.113778772069,0.575389074873,-0.0296377226211,0.104216260567,-0.697871361351,-0.912883870221,-2.33318645559,0.516486675243,-1.75454732732,0.224386517884,-1.0663594233,-1.80520423663,-0.933544614422,2.09276584869,-0.15406882244,2.21994146297,2.24771847354,-0.567241370371,2.45282911414,1.38127762371,0.157204216525,-0.408377619061,1.81889923943,1.20946437196,-0.955882032441,-0.862868270642,-1.14971803171,-0.0438129467406,-0.890293272818,-2.24629033921,-1.54450210525,-1.43111421899,0.887470880591,0.281548104063,-1.43775672546,0.621200866524,3.56783280859,0.491979185395,1.35386466545,-1.43454641251,-1.35422746585,-0.371404456682,0.136328501409,-2.15103141127,0.524254069802,0.108431603279,1.15209769487,-0.473970004609,0.2770398167,-0.186103730748,-0.69169217603,-0.825195093307,-2.18941459237,-2.10089347862,-0.614522125306,-0.485392103778,2.88148632474,-0.251912589942,0.216959596403,1.06103129071,-0.0143454282256,2.86561748872,-3.27852812833,0.577116226508,0.303673998196,-1.23364463762,2.66741379386,0.564621788579,-2.19021513998,-3.47223678434,1.36571331521,0.187994444314,-6.51875758925,-1.75507403347,-3.53197345765,-4.36452921714,-0.0151582535126,-0.790731503275,-6.83193884838,-0.236989325733,0.598262937538,-9.02201211943,3.87242902289,4.29244320722,-5.57882682206,-0.0310996425796,-2.0984172432,-10.7808880578,-7.41190726027,10.0011727358,5.34778970388,20.3588545625,0.894602399069,-6.64400709725,15.4042570393,-1.60245285169,-10.3183685256,-1.91805641599,-0.0706135460692,-5.33735664554,1.85949427776,4.95234735418,-6.39280383791,2.0261675407,-0.977289557409,6.62505268939,2.00847330743,-2.23186689323,1.6402215373,-1.39751207291,-3.82056829384,-1.14829012002,-4.7644193107,-0.856397122984
12353,-6.37381073796,-0.174433468724,-0.621224318625,-0.352708227707,0.218596790075,0.783548713361,-0.251345402944,-0.151810956175,0.697172963544,-0.186390199527,0.0393520578875,0.259038621781,-0.278212058874,0.195680410892,0.229018566497,0.556811194204,-0.0125581578805,0.426591156952,-0.339816907334,0.292879891694,0.104630174543,0.0636675655887,-0.35411867732,0.194915644934,0.520058672397,-0.104246302873,-0.347585727781,-0.41860906315,0.135929144284,0.128195917186,0.372184608523,0.106157436902,0.378948681465,-0.0944799870622,0.562334501756,-0.52561383435,0.101637673332,-0.46411448014,0.126390451862,0.0442854994381,-0.0924135509243,-0.167009274757,0.303237555742,-0.00878515046475,0.00079299055153,-0.343461043443,-0.218305564873,-0.049269914834,-0.0558702916719,0.288935996753,-0.053352805582,-0.0845206292092,0.321357648627,0.191810641795,0.0833004906273,-0.778481270963,0.133479527561,-0.457779202624,-0.552343931401,-0.29773637926,-0.0609438121921,-0.00250297502125,0.262350485701,-0.365255791107,0.0862346273807,-0.202815777768,0.0188566407458,-0.275284893408,-0.486501299538,-0.368531732535,0.189630954454,-0.24896425764,0.0768944614787,-0.001276391339,-0.168328620569,0.594932321517,-0.442277921133,0.150456464919,-0.114689966348,0.0167713354484,-0.265516942753,-0.889394374836,0.138688857715,-0.00625733650055,-0.157596038794,-0.273844967897,0.282540620006,0.469182174931,0.331776831152,-0.0252928036793,0.235960951661,-0.0228073136896,0.100485661185,-0.0908519589132,-0.192485063581,0.0612152450692,-0.381095964811,-0.102050057796,-0.124432130006,-0.171481853707,0.177179195529,-0.182571575806,0.20514806198,0.388515184879,0.147834080439,-0.668151607694,-0.0647821296689,-0.401299930786,-0.102538028902,-0.119163882972,-0.205106835597,-0.017673864282,-0.283603324319,0.205762131871,0.0736106589309,-0.168850174574,-0.533886874517,-0.0747011157092,0.107249998419,0.14210618244,-0.0882090811555,-0.0980699469412,-0.321713516553,-0.116745142625,-0.12749257751,-0.0765532228994,-0.111137289867,-0.026606191997,-0.124531341225,-0.406516840704
12354,-2.21477295504,-1.16086967348,-0.338193254046,-0.919800335527,0.0512607424373,0.837320245322,-1.11315736933,-0.997633450486,-0.568292697198,0.714632106386,-0.532915204385,-1.88008212867,0.855477880989,-1.50737932936,0.429197508595,-2.05267565076,-0.211627935077,0.44877126683,0.707104331242,0.888430763374,-0.329627852514,-0.91685542663,-0.00287479562142,0.222264032087,1.10323083902,1.09139303875,-0.972643421453,0.0985364448069,-0.657107904861,-0.650473615778,-0.0635625236238,-0.494970745899,0.0964275865848,-0.467053437091,-0.535186836434,2.09385667623,0.493998690909,0.0236151331899,-0.380629597151,0.221908663012,0.562406045023,-1.03439067811,0.234295133246,-0.944537810397,1.9401962072,-1.07862248719,0.284383315314,-0.391989544674,-0.330675496227,0.960864479566,0.501710744184,1.6682568273,0.868030922396,-0.151376072084,-0.166335804496,-0.424486254582,-0.0769642886015,-0.119463294306,0.524415963941,-0.367231381568,0.337870752065,1.22725926624,-1.33322425041,-0.193491168058,-0.574573936487,-0.696777765822,-0.386724076122,-0.00805353341313,0.0798034520324,-0.869686747713,-0.68915120856,0.0243025144915,0.18199869159,-0.142468922198,-0.00632922657342,1.03969361915,1.13220172944,-0.388419647844,0.492812251622,-0.334779236868,-0.371930776899,-1.54141430806,-0.129441488482,0.241747721317,-0.586091397568,-1.41410493365,0.306831147997,0.732799184726,-0.136642506134,-0.335130766946,1.43708521144,0.858676538937,0.449314785392,-0.880989446405,-0.838085498426,1.07300190629,0.730029019705,-0.942968039554,-0.910219954049,0.869814818326,0.0790226596579,0.160514324111,-0.808425284629,0.704669702737,-0.167330780067,0.284707336265,0.283104228269,-0.210968960084,-0.883073523514,0.343123976246,0.266119733798,-0.635696669898,-1.06623660716,1.12850268973,0.171726778608,0.761159950919,0.820851899279,0.855243578901,-0.19337044513,0.63702149441,0.797276228441,-0.640296315737,0.580223867767,0.547965591528,-0.636840869584,0.565316789239,-0.816696022517,-0.70569528924,0.826117965024,1.07489523519
12355,-5.80169965978,-0.031424952638,-0.499769449979,0.597303168632,-0.159938718379,0.871260247292,-0.834175531162,0.620577445915,1.03432723211,-0.429562972136,0.104960918691,0.14596570021,0.165041892105,0.0131188753811,-0.256044251795,0.443929761405,-0.0474922896383,0.630522898482,-0.616347707951,0.382155024136,-0.189249863663,0.31928399657,0.180942909756,-0.25201112152,0.242219922733,-0.435697981519,-0.926039425168,0.0393919179077,-0.140309246536,0.512902272061,-0.317561814923,-0.42550134242,0.0207922810761,0.218288483454,-0.107320473903,-0.444102258874,-0.0661065256336,-0.128045906781,0.368132851125,-0.360677446868,0.122846768568,0.381010987191,0.173535836081,-0.765442188699,0.702249620005,-0.221611738012,-0.200194325889,0.338734926746,-1.43675612383,0.738618753871,-0.410169471456,0.260673462328,-0.0380538389063,-0.0793726580384,0.0448609557969,-0.95239323808,-0.286891767906,-0.276058798915,-0.12135889091,0.782425565555,-0.576058446182,-0.307789472154,0.0759701375377,-0.0892554911103,0.253265341261,-0.842007426792,-0.162757988536,-0.222113255171,0.00781354919578,-0.127313119674,-0.381510255965,-0.397080947405,-0.0206222663957,-0.0259430613242,0.277518353121,0.212055211732,-0.446530786387,-0.0137996484917,-0.25415982025,-0.589494760817,0.080776883493,-0.831170760953,-0.128847574345,0.32455180758,-0.46660811933,-0.630380496184,0.24510622474,0.109998521747,0.241808607986,0.601616076101,0.42126782809,1.08420424865,-1.28051278568,-0.824505031896,-0.196754161837,-1.2728133727,-0.192707245381,0.0673009233116,-0.234283600341,-0.877403495069,0.04634220038,-0.0454692032239,0.125339844276,0.279047650611,0.0498086318822,-0.189280480249,0.212692201376,-0.750479686992,0.743622619686,-0.144368821165,0.162503341234,-0.452202295265,-0.0788762275856,0.20806542612,0.0245990694535,-0.128946452269,-0.551797229789,-1.08114164833,1.14798318212,-0.321675700415,-0.768412448671,0.433182240904,0.515040288939,0.819722446069,-0.778569672902,0.521834560844,-0.808681999485,0.0260786686096,-0.703509982971,-3.5852017827
12356,-3.1720416512,1.13570031063,1.14285421279,-0.334361364615,-1.51691382079,1.69939322874,-1.18236116991,0.864596769812,0.183081875412,0.417979068156,0.835763746621,1.07847722077,-1.1364289203,-0.893469966421,2.24044794303,-0.439577949786,-0.472501886485,1.02931845589,1.72423323427,-0.413976745069,0.0638108239262,2.51191141798,2.12850157745,1.88571856844,-3.69981469789,-1.61782239544,1.99904995079,-3.52972186147,-0.599800734761,-0.462038132679,3.72719828893,-2.25745446766,4.55997028025,0.394767979737,0.502897208659,-0.79103411483,2.38756801524,-0.00786687281474,2.21683635321,0.844251161292,-3.01169590801,-2.0242320741,-0.885601605379,1.96380018731,-0.48198143924,-3.55768839667,-1.17731340275,-1.05888469721,0.84240168763,2.33084660425,-1.3764656129,-0.0046499480196,-1.70747310845,1.19432471172,-1.08125660137,1.15461763914,-1.23952597336,0.530650493836,0.816582195609,3.23348088416,-0.630086841265,0.52208101697,-1.4635400199,-0.310425626782,1.23386310247,0.16841232761,1.99841220099,-1.05318281175,-1.06825146822,-0.882224500156,-1.14886051983,-2.04326528871,-0.227604216909,-0.548316669261,1.32697283953,-0.227179929892,-1.14215934631,-0.646513900731,-0.598505819817,-0.239430586461,-0.286294359926,-0.35197792081,-1.46222791888,3.03309466038,-1.44415955715,3.06029813687,-1.22406371892,-0.711852181938,-2.78750912921,1.54212129091,-1.68194728399,-0.868572155036,-0.496891177507,0.454240439082,-1.61557392144,-3.8196943333,0.167660094672,2.03257725821,-0.670541175529,0.0269031250836,-0.28358472355,2.08450777924,2.45389978553,2.64870166804,-2.0963312653,1.70427430068,1.72238525322,-2.48641851518,0.938685168482,2.31990741828,0.0238634066405,-1.97687816127,3.51193349323,3.82372387293,1.22792785892,-2.26692149307,-1.06641678092,-0.328376105758,-1.06625029828,1.38266802704,-2.34190572807,-3.47458126891,-3.28055026142,1.06396767065,0.758212128941,1.07517584701,4.2073170513,-2.85938744873,0.991084707335,-0.274416509948
12357,3.27057464762,4.65555728324,-1.09669019675,-3.21027162436,-5.17132963735,-3.17763916747,1.75279186201,1.43368267037,0.387634671047,-8.96926910353,0.0410381376387,-2.17716022594,2.54063493592,2.15261654826,8.07126156955,-0.434031446968,2.86033242648,7.1909205889,1.88957885696,0.79230096308,-5.09385787627,4.44479708722,2.27690131524,6.28114855599,-2.88420264745,0.454910085113,-2.83718295326,-3.51110192943,4.07487543939,4.60770639929,2.52394992758,-2.40437788085,2.44922702802,-0.400345484922,6.58636446258,-12.8020446545,22.3577453366,-5.27495572536,10.1854375159,3.69254147278,19.4051369304,13.5699199708,6.71072162886,6.43041259003,40.9006665395,-5.54120931553,7.08563760076,15.4309876702,-26.0990332861,-1.87635473627,9.52590773829,-30.2407703902,7.51559609139,0.843867520627,-0.0675054264734,2.02563192809,-0.650068529766,-8.17178740078,3.31076990036,0.504221649985,3.37209100296,6.25413619112,-4.11342730117,2.91727365046,8.66038307929,15.0957824319,-3.47682101781,1.15698083844,-3.9687877794,0.50583479396,-2.43973271824,-2.68817013604,2.3596926703,-2.88061912954,-6.94695698441,6.62140857879,-2.7347723637,-0.949366675434,3.99960443702,-3.7655320244,-0.295991882963,3.30650796393,1.61809766996,-0.321344478206,1.74376173637,1.74541313578,-0.792527614173,-0.215821371787,1.71146954401,0.525849484864,-2.76669799982,-1.23230250916,-0.313793425736,1.1711239135,-0.467987543648,1.52843910864,-1.20281853524,-0.453944143503,-0.384404590221,-0.0577016723567,-0.0224699929386,1.60436789579,-1.14574238434,-1.71268721405,0.200827870265,0.809135233666,1.59311672469,0.0877378587515,1.92438056048,0.494223026257,-0.980272577959,-1.16524910843,1.41052994525,1.79213445776,-0.429906962954,0.315373529345,-2.49963658788,-1.55978622738,0.269758833055,-0.137495439564,0.881929179223,0.998691261226,1.10566505589,0.814988893871,-0.414579579866,-2.0758682641,-3.07363541442,-1.15088669681,-0.91110841888,-0.893182416895
